date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-06 00:00:00,452000.0,2.0,1.75,1740,5400,1.0,0,0,4,990,750,1946,1989,9411 44th Pl NE,Seattle,WA 98115,USA
2014-06-06 00:00:00,279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,2012,1912,6421 S 124th St,Seattle,WA 98178,USA
2014-06-06 00:00:00,405000.0,2.0,2.0,1405,1073,2.0,0,0,3,1140,265,2007,0,1111 29th Ave,Seattle,WA 98122,USA
2014-06-07 00:00:00,490000.0,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,1985,0,2639 NW 86th St,Seattle,WA 98117,USA
2014-06-07 00:00:00,462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,2006,0,3474 Wells Ave S,Renton,WA 98055,USA
2014-06-08 00:00:00,260000.0,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,2007,0,16603 113th Ave SE,Renton,WA 98055,USA
2014-06-08 00:00:00,445000.0,2.0,1.0,1440,3225,1.0,0,0,3,960,480,1915,0,1608 N 50th St,Seattle,WA 98103,USA
2014-06-08 00:00:00,455000.0,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,1927,2011,5606 8th Ave NE,Seattle,WA 98105,USA
2014-06-09 00:00:00,410000.0,3.0,1.0,1410,5060,1.0,0,0,4,910,500,1956,0,10711 Ashworth Ave N,Seattle,WA 98133,USA
2014-06-09 00:00:00,450000.0,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,1940,1996,12016 23rd Ave NE,Seattle,WA 98125,USA
2014-06-09 00:00:00,347000.0,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,1978,2000,22207 Daeila Dr,Sammamish,WA 98074,USA
2014-06-09 00:00:00,288350.0,3.0,1.5,1860,7963,1.0,0,0,3,1200,660,1963,2008,5162 S 170th St,Tukwila,WA 98188,USA
2014-06-09 00:00:00,250250.0,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0,3652 SW 328th St,Federal Way,WA 98023,USA
2014-06-09 00:00:00,341000.0,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,1975,0,16016 SE 173rd St,Renton,WA 98058,USA
2014-06-09 00:00:00,390000.0,4.0,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0,16518-16526 147th Ave SE,Renton,WA 98058,USA
2014-06-09 00:00:00,250000.0,5.0,1.5,2520,5753,1.5,0,0,4,1510,1010,1928,0,2134 Montgomery Ave,Enumclaw,WA 98022,USA
2014-06-09 00:00:00,480000.0,4.0,1.75,2220,6500,2.0,0,3,4,2220,0,1964,0,16905 33rd Ave SW,Burien,WA 98166,USA
2014-06-09 00:00:00,378500.0,2.0,1.0,730,7528,1.0,0,0,3,730,0,1946,0,2048 NE 97th St,Seattle,WA 98115,USA
2014-06-09 00:00:00,307550.0,4.0,2.5,1980,5909,2.0,0,0,3,1980,0,2003,0,11717 SE 234th Pl,Kent,WA 98031,USA
2014-06-09 00:00:00,304700.0,2.0,1.0,740,5995,1.0,0,0,4,740,0,1949,1985,13715 Wallingford Ave N,Seattle,WA 98133,USA
2014-06-09 00:00:00,385000.0,3.0,1.75,1230,7500,1.0,0,0,3,1230,0,1987,2000,14407 88th Ave NE,Kirkland,WA 98034,USA
2014-06-09 00:00:00,345000.0,3.0,2.5,1210,1420,3.0,0,0,3,1210,0,2008,0,717 N 95th St,Seattle,WA 98103,USA
2014-06-09 00:00:00,435000.0,3.0,2.25,1890,7200,1.0,0,0,4,1230,660,1973,0,1021 NE 120th St,Seattle,WA 98125,USA
2014-06-09 00:00:00,236000.0,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,1998,2006,3802 I Pl NE,Auburn,WA 98002,USA
2014-06-09 00:00:00,305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0,18429 W Lake Desire Dr SE,Renton,WA 98058,USA
2014-06-09 00:00:00,368000.0,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,1958,1972,15303 75th Ave NE,Kenmore,WA 98028,USA
2014-06-09 00:00:00,255000.0,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,1917,0,22018 8th Pl S,Des Moines,WA 98198,USA
2014-06-09 00:00:00,400000.0,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999,3922 SW Kenyon St,Seattle,WA 98136,USA
2014-06-09 00:00:00,440000.0,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,1994,13749 1st Ave NE,Seattle,WA 98125,USA
2014-06-09 00:00:00,417000.0,2.0,1.0,920,6600,1.0,0,0,3,920,0,1919,2003,6321 51st Ave S,Seattle,WA 98118,USA
2014-06-09 00:00:00,435000.0,2.0,1.0,800,5000,1.0,0,0,3,800,0,1906,2014,1111 NW 64th St,Seattle,WA 98107,USA
2014-06-09 00:00:00,475000.0,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998,19523 53rd Ave NE,Lake Forest Park,WA 98155,USA
2014-06-09 00:00:00,285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000,20615 SE 334th St,Auburn,WA 98092,USA
2014-06-09 00:00:00,471000.0,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006,275 SE 10th Cir,North Bend,WA 98045,USA
2014-06-09 00:00:00,442500.0,4.0,2.5,2170,14024,2.0,0,0,3,2170,0,1992,0,27518 NE 147th Ln,Duvall,WA 98019,USA
2014-06-09 00:00:00,213400.0,3.0,1.5,1150,8686,1.0,0,0,4,1150,0,1963,0,11002 SE 180th St,Renton,WA 98055,USA
2014-06-09 00:00:00,325000.0,3.0,2.0,1350,11805,1.0,0,0,3,1350,0,1986,0,14329 275th Ave NE,Duvall,WA 98019,USA
2014-06-09 00:00:00,425000.0,2.0,1.0,910,4635,1.0,0,0,4,910,0,1905,0,6311-6399 28th Ave NW,Seattle,WA 98107,USA
2014-06-09 00:00:00,290000.0,4.0,3.0,2390,4500,2.0,0,0,3,2390,0,1974,0,312 Wells Ave N,Renton,WA 98057,USA
2014-06-09 00:00:00,270000.0,4.0,2.75,1990,7252,1.0,0,0,3,1270,720,1999,0,2820 V Ct SE,Auburn,WA 98002,USA
2014-06-09 00:00:00,229950.0,4.0,1.75,1300,21000,1.0,0,0,4,1300,0,1969,0,32838 38th Ave S,Federal Way,WA 98001,USA
2014-06-09 00:00:00,234999.0,3.0,1.0,1330,8912,1.0,0,0,3,1330,0,1948,1994,4725 S 172nd St,SeaTac,WA 98188,USA
2014-06-09 00:00:00,265000.0,2.0,1.0,1000,31505,1.0,0,0,3,1000,0,1960,2012,32823 NE 195th St,Duvall,WA 98019,USA
2014-06-09 00:00:00,367300.0,4.0,2.75,2190,14937,2.0,0,0,3,2190,0,1993,0,4816 S 277th Pl,Auburn,WA 98001,USA
2014-06-09 00:00:00,352750.0,2.0,1.75,1060,1241,2.0,0,0,3,960,100,2008,0,323 25th Ave S,Seattle,WA 98144,USA
2014-06-09 00:00:00,403950.0,2.0,1.0,710,1136,2.0,0,0,4,710,0,1943,0,2360 Fairview Ave E,Seattle,WA 98102,USA
2014-06-09 00:00:00,280000.0,2.0,1.75,1610,158558,1.5,0,0,2,1610,0,1948,0,7704 376th Ave SE,Snoqualmie,WA 98065,USA
2014-06-09 00:00:00,212500.0,2.0,2.0,1030,21712,1.0,0,0,4,1030,0,1938,0,12450 2nd Ave S,Seattle,WA 98168,USA
2014-06-09 00:00:00,428000.0,3.0,2.0,1310,2550,1.0,0,0,3,780,530,1986,0,8519 Fremont Ave N,Seattle,WA 98103,USA
2014-06-09 00:00:00,364900.0,3.0,3.0,2500,8304,2.0,0,0,3,2500,0,1997,0,13124 SE 223rd Ct,Kent,WA 98031,USA
2014-06-09 00:00:00,213000.0,4.0,1.75,1980,9000,1.0,0,0,2,1480,500,1978,0,32835 38th Ct SW,Federal Way,WA 98023,USA
2014-06-09 00:00:00,240000.0,4.0,1.0,1910,16320,1.5,0,0,3,1910,0,1934,1978,9817 26th Ave SW,Seattle,WA 98106,USA
2014-06-09 00:00:00,410000.0,3.0,2.5,1960,4400,2.0,0,0,3,1960,0,2006,0,33823 SE Odell St,Snoqualmie,WA 98065,USA
2014-06-09 00:00:00,328000.0,3.0,1.75,1440,45302,2.0,0,0,3,1440,0,1977,2004,31720 NE 123rd St,Duvall,WA 98019,USA
2014-06-09 00:00:00,235000.0,3.0,1.0,1590,13000,1.5,0,0,3,1590,0,1944,0,13726-13736 8th Ave SW,Burien,WA 98166,USA
2014-06-09 00:00:00,489000.0,3.0,3.5,1500,1249,2.0,0,0,3,1240,260,2004,2003,6008 14th Ave NW,Seattle,WA 98107,USA
2014-06-09 00:00:00,400000.0,4.0,3.5,2370,3692,2.5,0,0,3,2370,0,2013,1923,3704 NE 14th St,Renton,WA 98056,USA
2014-06-09 00:00:00,398000.0,3.0,2.5,1720,1715,2.0,0,0,3,1240,480,2004,2003,6006 41st Ave SW,Seattle,WA 98136,USA
2014-06-09 00:00:00,379000.0,4.0,1.5,2020,7560,1.0,0,0,4,2020,0,1960,2001,11303 146th Ave SE,Renton,WA 98059,USA
2014-06-09 00:00:00,345000.0,2.0,1.5,1340,1210,2.0,0,0,3,1120,220,2008,0,1718-1748 21st Ave S,Seattle,WA 98144,USA
2014-06-09 00:00:00,365000.0,3.0,2.5,1800,2700,2.0,0,0,3,1800,0,2011,0,2803 SW Bataan St,Seattle,WA 98126,USA
2014-06-09 00:00:00,315000.0,3.0,2.5,1480,1590,2.0,0,0,3,1150,330,2010,0,2202 SW Elmgrove St,Seattle,WA 98106,USA
2014-06-10 00:00:00,225000.0,3.0,1.75,1760,26055,1.0,0,0,3,920,840,1979,2014,18035 SE 262nd Pl,Covington,WA 98042,USA
2014-06-10 00:00:00,315000.0,4.0,2.5,1930,9643,2.0,0,0,4,1930,0,1992,0,12108 SE 218th Pl,Kent,WA 98031,USA
2014-06-10 00:00:00,420000.0,2.0,1.0,860,3880,1.0,0,0,4,860,0,1916,0,7743 27th Ave NW,Seattle,WA 98117,USA
2014-06-10 00:00:00,310000.0,3.0,1.75,1420,7650,1.0,0,0,4,1100,320,1984,0,2714 NE 4th Ct,Renton,WA 98056,USA
2014-06-10 00:00:00,269000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0,23620 SE 243rd Pl,Maple Valley,WA 98038,USA
2014-06-10 00:00:00,369990.0,4.0,2.5,1960,7133,2.0,0,0,3,1960,0,2002,0,2125 NE 6th Cir,Renton,WA 98056,USA
2014-06-10 00:00:00,175000.0,6.0,1.5,1930,8400,1.0,0,0,3,1030,900,1971,0,416 SW 130th St,Burien,WA 98146,USA
2014-06-10 00:00:00,440000.0,3.0,1.5,1290,1286,3.0,0,0,3,1290,0,2000,0,4507 Linden Ave N,Seattle,WA 98103,USA
2014-06-10 00:00:00,435000.0,5.0,2.25,1970,15247,1.0,0,0,3,1450,520,1986,0,4309 327th Pl SE,Fall City,WA 98024,USA
2014-06-10 00:00:00,345000.0,3.0,1.75,1540,6909,1.0,0,0,4,920,620,1955,2009,16000-16098 15th Ave NE,Shoreline,WA 98155,USA
2014-06-10 00:00:00,475000.0,2.0,1.75,1490,224334,1.0,0,2,3,1490,0,1983,2009,5050-5132 Foster Ave SE,Auburn,WA 98092,USA
2014-06-10 00:00:00,490000.0,3.0,2.0,2220,10275,2.0,0,0,3,1640,580,1980,0,15 Mt Pilchuck Ave NW,Issaquah,WA 98027,USA
2014-06-10 00:00:00,335000.0,3.0,1.75,2430,9133,1.0,0,0,4,1410,1020,1978,2000,4618 NE 22nd Pl,Renton,WA 98059,USA
2014-06-10 00:00:00,350000.0,2.0,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000,17404 94th Ave SW,Vashon,WA 98070,USA
2014-06-10 00:00:00,417500.0,4.0,1.0,1390,10800,1.5,0,0,4,1390,0,1941,1998,115 NW 132nd St,Seattle,WA 98177,USA
2014-06-10 00:00:00,253000.0,3.0,1.75,2040,7281,1.0,0,0,3,1020,1020,1962,2003,4056 S 151st St,Tukwila,WA 98188,USA
2014-06-10 00:00:00,490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,0,1994,0,26529 161st Ave SE,Covington,WA 98042,USA
2014-06-10 00:00:00,470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,670,1965,1993,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA
2014-06-10 00:00:00,483300.0,4.0,2.0,1210,11100,1.0,0,0,4,1210,0,1955,2009,3911 147th Ave SE,Bellevue,WA 98006,USA
2014-06-10 00:00:00,480000.0,4.0,1.75,2320,4322,1.0,0,0,3,1140,1180,1910,2006,3149 35th Ave S,Seattle,WA 98144,USA
2014-06-10 00:00:00,165000.0,3.0,1.0,970,6600,1.0,0,0,3,970,0,1965,1993,13240 Occidental Ave S,Burien,WA 98168,USA
2014-06-10 00:00:00,219900.0,3.0,1.0,970,7742,1.0,0,0,4,970,0,1967,0,31716 6th Ave S,Federal Way,WA 98003,USA
2014-06-10 00:00:00,315000.0,2.0,1.0,1740,3622,1.0,0,0,4,950,790,1924,0,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA
2014-06-10 00:00:00,250000.0,3.0,1.75,1590,7560,1.0,0,0,3,1130,460,1984,0,12033 SE 223rd Dr,Kent,WA 98031,USA
2014-06-10 00:00:00,268000.0,2.0,1.0,1380,5000,1.0,0,0,3,870,510,1943,2002,3010 S Holden St,Seattle,WA 98108,USA
2014-06-10 00:00:00,380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989,236 NW 176th Pl,Shoreline,WA 98177,USA
2014-06-10 00:00:00,499000.0,2.0,1.0,1220,3000,1.0,0,0,3,920,300,1926,2003,637 NW 74th St,Seattle,WA 98117,USA
2014-06-10 00:00:00,285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,0,1946,0,15923 Vashon Hwy SW,Vashon,WA 98070,USA
2014-06-10 00:00:00,183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1330,0,1973,0,3301 20th St SE,Auburn,WA 98092,USA
2014-06-10 00:00:00,429000.0,3.0,3.25,1410,1246,3.0,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA
2014-06-10 00:00:00,403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1100,0,1926,1993,3242 15th Ave S,Seattle,WA 98144,USA
2014-06-10 00:00:00,375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,0,1975,0,3005 NE 194th St,Lake Forest Park,WA 98155,USA
2014-06-10 00:00:00,385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,860,1971,0,9813 NE 140th St,Kirkland,WA 98034,USA
2014-06-10 00:00:00,375000.0,4.0,2.5,2210,9427,2.0,0,0,3,2210,0,1999,0,475 S 190th St,Burien,WA 98148,USA
2014-06-10 00:00:00,306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1010,0,1981,2013,2314 Blaine Ave NE,Renton,WA 98056,USA
2014-06-10 00:00:00,310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1740,0,1965,1993,2109 N 161st Pl,Shoreline,WA 98133,USA
2014-06-10 00:00:00,251750.0,3.0,2.0,1320,7200,1.0,0,0,5,1320,0,1975,0,12526 SE 232nd St,Kent,WA 98031,USA
2014-06-10 00:00:00,366000.0,3.0,1.75,1520,8625,1.0,0,0,3,1520,0,1976,0,19223 89th Ave NE,Bothell,WA 98011,USA
2014-06-10 00:00:00,429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1570,440,1951,1994,11049 Sand Point Way NE,Seattle,WA 98125,USA
2014-06-10 00:00:00,149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1010,0,1959,0,27019 15th Ave S,Des Moines,WA 98198,USA
2014-06-10 00:00:00,310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1230,550,1990,2009,8833 14th Ave SW,Seattle,WA 98106,USA
2014-06-10 00:00:00,433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,1959,1989,6811 51st Ave S,Seattle,WA 98118,USA
2014-06-10 00:00:00,307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1150,0,1947,2012,15562 9th Ave NE,Shoreline,WA 98155,USA
2014-06-10 00:00:00,392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1940,0,1990,2009,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
2014-06-10 00:00:00,359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1890,0,1952,0,1633 N 192nd St,Shoreline,WA 98133,USA
2014-06-10 00:00:00,360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1630,0,1968,0,17602 197th Pl NE,Woodinville,WA 98077,USA
2014-06-10 00:00:00,415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2090,0,2000,0,3307 NE 7th St,Renton,WA 98056,USA
2014-06-10 00:00:00,199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,0,1962,0,34021 40th Ave S,Auburn,WA 98001,USA
2014-06-10 00:00:00,400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,1090,1978,0,9808 NE 204th Pl,Bothell,WA 98011,USA
2014-06-10 00:00:00,480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,1975,0,1006 S 286th Pl,Federal Way,WA 98003,USA
2014-06-10 00:00:00,499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,120,2005,0,2008 Yale Ave E,Seattle,WA 98102,USA
2014-06-10 00:00:00,303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2009,0,2014,0,2411 57th St SE,Auburn,WA 98092,USA
2014-06-10 00:00:00,399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA
2014-06-11 00:00:00,371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0,2320 N 161st St,Shoreline,WA 98133,USA
2014-06-11 00:00:00,276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0,428 Orchard Ave NE,North Bend,WA 98045,USA
2014-06-11 00:00:00,248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,0,1959,0,2052 S 132nd St,SeaTac,WA 98168,USA
2014-06-11 00:00:00,280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,1989,0,1206 SW 349th St,Federal Way,WA 98023,USA
2014-06-11 00:00:00,495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,2007,0,321 Hardie Ave NW,Renton,WA 98057,USA
2014-06-11 00:00:00,290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,0,1931,0,915 N 1st St,Renton,WA 98057,USA
2014-06-11 00:00:00,487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,2007,0,2514 E Denny Way,Seattle,WA 98122,USA
2014-06-11 00:00:00,325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,660,1978,0,43404 SE 76th St,Snoqualmie,WA 98065,USA
2014-06-11 00:00:00,354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,1965,1993,15550 NE 60th St,Redmond,WA 98052,USA
2014-06-11 00:00:00,262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003,7327 33rd Ave S,Seattle,WA 98118,USA
2014-06-11 00:00:00,220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999,10102 33rd Ave SW,Seattle,WA 98146,USA
2014-06-11 00:00:00,435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,2004,2003,136 N 101st St,Seattle,WA 98133,USA
2014-06-11 00:00:00,200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,1953,0,751 Redmond Ave NE,Renton,WA 98056,USA
2014-06-11 00:00:00,295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0,10026 61st Ave S,Seattle,WA 98178,USA
2014-06-11 00:00:00,285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0,13303 SE 227th St,Kent,WA 98042,USA
2014-06-11 00:00:00,290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,1968,0,28515 SE 228th St,Maple Valley,WA 98038,USA
2014-06-11 00:00:00,355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,200,1946,1989,14128 W Lake Kathleen Dr SE,Renton,WA 98059,USA
2014-06-11 00:00:00,381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,1954,2005,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA
2014-06-11 00:00:00,371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,1951,1994,3843 NE 113th St,Seattle,WA 98125,USA
2014-06-11 00:00:00,386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,2004,2003,3613 Gilman Ave W,Seattle,WA 98199,USA
2014-06-11 00:00:00,464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,1989,0,5055 NE 23rd St,Renton,WA 98059,USA
2014-06-11 00:00:00,335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008,20532 SE 159th St,Renton,WA 98059,USA
2014-06-11 00:00:00,465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005,10424 12th Ave NE,Seattle,WA 98125,USA
2014-06-11 00:00:00,350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA
2014-06-11 00:00:00,148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA
2014-06-11 00:00:00,349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,720 N 95th St,Seattle,WA 98103,USA
2014-06-11 00:00:00,240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,43712 SE 150th St,North Bend,WA 98045,USA
2014-06-11 00:00:00,330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA
2014-06-11 00:00:00,214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0,26712 186th Ave SE,Covington,WA 98042,USA
2014-06-11 00:00:00,476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0,4415 29th Ave W,Seattle,WA 98199,USA
2014-06-11 00:00:00,110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,0,1927,2011,12231 14th Ave S,Seattle,WA 98168,USA
2014-06-11 00:00:00,292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0,315 F St SE,Auburn,WA 98002,USA
2014-06-11 00:00:00,317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA
2014-06-11 00:00:00,455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0,1118 U St NW,Auburn,WA 98001,USA
2014-06-11 00:00:00,460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA
2014-06-11 00:00:00,405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA
2014-06-11 00:00:00,333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA
2014-06-11 00:00:00,427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA
2014-06-11 00:00:00,465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA
2014-06-11 00:00:00,234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,28 M St NE,Auburn,WA 98002,USA
2014-06-11 00:00:00,308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA
2014-06-11 00:00:00,450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA
2014-06-11 00:00:00,399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA
2014-06-11 00:00:00,250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA
2014-06-11 00:00:00,475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA
2014-06-11 00:00:00,415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,564 Field Pl NE,Renton,WA 98059,USA
2014-06-11 00:00:00,329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA
2014-06-12 00:00:00,465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,20028 18th Ave NW,Shoreline,WA 98177,USA
2014-06-12 00:00:00,315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,1908,0,4726 S Orcas St,Seattle,WA 98118,USA
2014-06-12 00:00:00,342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,0,2002,0,3322 261st Pl SE,Enumclaw,WA 98022,USA
2014-06-12 00:00:00,306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,2001,0,29742 129th Pl SE,Auburn,WA 98092,USA
2014-06-12 00:00:00,405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,430,1984,0,3009 229th Pl NE,Sammamish,WA 98074,USA
2014-06-12 00:00:00,173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,1965,0,10635 SE 196th St,Renton,WA 98055,USA
2014-06-12 00:00:00,210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,1968,1997,32113 112th Pl SE,Auburn,WA 98092,USA
2014-06-12 00:00:00,445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,140,1947,1988,8244 40th Ave NE,Seattle,WA 98115,USA
2014-06-12 00:00:00,381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,1115 NE 168th St,Shoreline,WA 98155,USA
2014-06-12 00:00:00,235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,12034 SE 252 Pl,Kent,WA 98030,USA
2014-06-12 00:00:00,480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,513 N 46th St,Seattle,WA 98103,USA
2014-06-12 00:00:00,350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,1517 17th Ave S,Seattle,WA 98144,USA
2014-06-12 00:00:00,259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,0,1966,1963,25923 13th Ave S,Des Moines,WA 98198,USA
2014-06-12 00:00:00,210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,33818 35th Ave SW,Federal Way,WA 98023,USA
2014-06-12 00:00:00,299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,1988,2000,4809 Mill Pond Loop,Auburn,WA 98092,USA
2014-06-12 00:00:00,440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0,7006 46th Ave SW,Seattle,WA 98136,USA
2014-06-12 00:00:00,445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,6444 Carleton Ave S,Seattle,WA 98108,USA
